0.0,8.9,70.94,0.0,6.770354761904763
0.0,8.9,70.94,0.0,6.770354761904763
2321.67,0.0,67.11,84.89,57.39806515801409
2321.67,0.0,67.11,84.89,57.39806515801409
2321.67,0.0,67.11,84.89,57.39806515801409
2321.67,0.0,67.11,84.89,57.39806515801409
8309.5,8.85,76.3,223.29,196.34522933053995
8309.5,8.85,76.3,223.29,196.34522933053995
11945.92,12.5,79.21,309.36,224.4156755731862
11945.92,12.5,79.21,309.36,224.4156755731862
2321.67,0.0,67.11,84.89,57.39806515801409
2321.67,0.0,67.11,84.89,57.39806515801409
2327.57,0.1,66.32,84.92,51.39662425197353
2327.57,0.1,66.32,84.92,51.39662425197353
2321.67,0.0,67.11,84.89,57.39806515801409
2321.67,0.0,67.11,84.89,57.39806515801409
0.0,0.76,50.24,0.0,0.2788395334928229
0.0,0.76,50.24,0.0,0.2788395334928229
5852.66,8.02,73.87,163.25,108.12558345902464
5852.66,8.02,73.87,163.25,108.12558345902464
2324.53,0.02,67.11,84.94,59.24265446859906
2324.53,0.02,67.11,84.94,59.24265446859906
2321.67,0.0,67.11,84.89,57.39806515801409
2321.67,0.0,67.11,84.89,57.39806515801409
7942.94,8.92,75.95,214.11,196.34522933053995
7942.94,8.92,75.95,214.11,196.34522933053995
2321.67,0.0,67.11,84.89,57.39806515801409
2321.67,0.0,67.11,84.89,57.39806515801409
2321.67,0.0,67.11,84.89,57.39806515801409
2321.67,0.0,67.11,84.89,57.39806515801409
1672.39,0.01,66.17,60.76,58.235575650738156
1672.39,0.01,66.17,60.76,58.235575650738156
3838.48,13.71,75.37,96.16,108.71460603563105
3838.48,13.71,75.37,96.16,108.71460603563105
0.0,3.86,56.93,0.0,0.0
0.0,3.86,56.93,0.0,0.0
3547.52,3.25,72.43,99.85,90.48860391618186
3547.52,3.25,72.43,99.85,90.48860391618186
1672.88,0.02,66.27,60.77,58.33948696564873
1672.88,0.02,66.27,60.77,58.33948696564873
1671.11,0.0,67.11,60.75,58.925381154517574
1671.11,0.0,67.11,60.75,58.925381154517574
1671.64,0.0,67.09,60.76,56.48680788233651
1671.64,0.0,67.09,60.76,56.48680788233651
1671.11,0.0,67.11,60.75,58.925381154517574
1671.11,0.0,67.11,60.75,58.925381154517574
1671.11,0.0,67.11,60.75,58.925381154517574
1671.11,0.0,67.11,60.75,58.925381154517574
1671.11,0.0,67.11,60.75,58.925381154517574
1671.11,0.0,67.11,60.75,58.925381154517574
5940.77,4.16,75.43,169.92,124.04934088468721
5940.77,4.16,75.43,169.92,124.04934088468721
0.0,1.73,50.11,0.0,0.002395833333333333
0.0,1.73,50.11,0.0,0.002395833333333333
5108.37,8.85,73.42,143.79,109.5225993320405
5108.37,8.85,73.42,143.79,109.5225993320405
13496.87,12.06,80.23,348.38,216.6820314950421
13496.87,12.06,80.23,348.38,216.6820314950421
5395.7,13.91,76.08,145.04,154.55022862648414
5395.7,13.91,76.08,145.04,154.55022862648414
8272.07,10.27,76.35,220.71,212.58579361625425
8272.07,10.27,76.35,220.71,212.58579361625425
2321.67,0.0,67.11,84.89,57.39806515801409
2321.67,0.0,67.11,84.89,57.39806515801409
3429.64,1.22,74.44,110.98,97.51979658658335
3429.64,1.22,74.44,110.98,97.51979658658335
2321.67,0.0,67.11,84.89,57.39806515801409
2321.67,0.0,67.11,84.89,57.39806515801409
6625.57,12.58,76.02,177.13,224.4156755731862
6625.57,12.58,76.02,177.13,224.4156755731862
0.0,0.0,0.0,0.0,1.924694022748375
0.0,0.0,0.0,0.0,1.924694022748375
0.0,0.0,0.0,0.0,1.924694022748375
0.0,0.0,0.0,0.0,1.924694022748375
0.0,0.0,0.0,0.0,1.924694022748375
0.0,0.0,0.0,0.0,1.924694022748375
0.0,0.0,0.0,0.0,1.924694022748375
0.0,0.0,0.0,0.0,1.924694022748375
0.0,0.0,0.0,0.0,1.924694022748375
0.0,0.0,0.0,0.0,1.924694022748375
0.0,0.0,0.0,0.0,1.924694022748375
0.0,0.0,0.0,0.0,1.924694022748375
0.0,0.0,0.0,0.0,1.924694022748375
0.0,0.0,0.0,0.0,1.924694022748375
0.0,13.89,0.0,0.0,0.08480833333333333
0.0,13.89,0.0,0.0,0.08480833333333333
0.0,2.04,0.0,0.0,0.002395833333333333
0.0,2.04,0.0,0.0,0.002395833333333333
4046.5,8.03,72.6,106.41,108.12558345902464
4046.5,8.03,72.6,106.41,108.12558345902464
3889.39,8.09,72.46,102.81,108.12558345902464
3889.39,8.09,72.46,102.81,108.12558345902464
1671.11,0.0,67.11,60.75,58.925381154517574
1671.11,0.0,67.11,60.75,58.925381154517574
9547.78,10.54,78.03,227.91,212.58579361625425
9547.78,10.54,78.03,227.91,212.58579361625425
0.0,4.03,57.83,0.0,0.008366666666666666
0.0,4.03,57.83,0.0,0.008366666666666666
0.0,7.79,69.59,0.0,8.351747202797204
0.0,7.79,69.59,0.0,8.351747202797204
1671.11,0.0,67.11,60.75,58.925381154517574
1671.11,0.0,67.11,60.75,58.925381154517574
5382.77,13.68,76.11,130.99,154.55022862648414
5382.77,13.68,76.11,130.99,154.55022862648414
2844.15,8.1,71.43,79.25,85.10153222814769
2844.15,8.1,71.43,79.25,85.10153222814769
0.0,0.0,0.0,0.0,1.924694022748375
0.0,0.0,0.0,0.0,1.924694022748375
0.0,0.0,0.0,0.0,1.924694022748375
0.0,0.0,0.0,0.0,1.924694022748375
0.0,2.78,0.0,0.0,0.002395833333333333
0.0,2.78,0.0,0.0,0.002395833333333333
0.0,2.0,0.0,0.0,0.002395833333333333
0.0,2.0,0.0,0.0,0.002395833333333333
0.0,2.0,0.0,0.0,0.002395833333333333
0.0,2.0,0.0,0.0,0.002395833333333333
0.0,0.0,0.0,0.0,1.924694022748375
0.0,0.0,0.0,0.0,1.924694022748375
8549.46,10.05,76.54,227.86,212.58579361625425
8549.46,10.05,76.54,227.86,212.58579361625425
0.0,6.18,68.86,0.0,4.143198717948719
0.0,6.18,68.86,0.0,4.143198717948719
2321.67,0.0,67.11,84.89,57.39806515801409
2321.67,0.0,67.11,84.89,57.39806515801409
2321.67,0.0,67.11,84.89,57.39806515801409
2321.67,0.0,67.11,84.89,57.39806515801409
2321.67,0.0,67.11,84.89,57.39806515801409
2321.67,0.0,67.11,84.89,57.39806515801409
2321.85,0.0,67.1,84.89,54.97276699267062
2321.85,0.0,67.1,84.89,54.97276699267062
0.0,13.62,74.62,0.0,32.4863553030303
0.0,13.62,74.62,0.0,32.4863553030303
3851.69,13.06,74.88,107.69,101.26305603563105
3851.69,13.06,74.88,107.69,101.26305603563105
12926.65,14.53,80.09,331.35,187.23783001041562
12926.65,14.53,80.09,331.35,187.23783001041562
2321.67,0.0,67.11,84.89,57.39806515801409
2321.67,0.0,67.11,84.89,57.39806515801409
2322.93,0.01,67.01,84.91,56.80244916039843
2322.93,0.01,67.01,84.91,56.80244916039843
2321.67,0.0,67.11,84.89,57.39806515801409
2321.67,0.0,67.11,84.89,57.39806515801409
2319.2,0.09,65.52,84.72,53.66747159090909
2319.2,0.09,65.52,84.72,53.66747159090909
0.0,7.45,70.32,0.0,8.351747202797204
0.0,7.45,70.32,0.0,8.351747202797204
0.0,8.16,0.0,0.0,0.10481904761904762
0.0,8.16,0.0,0.0,0.10481904761904762
0.0,0.0,0.0,0.0,1.924694022748375
0.0,0.0,0.0,0.0,1.924694022748375
0.0,0.0,0.0,0.0,1.924694022748375
0.0,0.0,0.0,0.0,1.924694022748375
0.0,2.78,0.0,0.0,0.002395833333333333
0.0,2.78,0.0,0.0,0.002395833333333333
0.0,3.0,0.0,0.0,0.002395833333333333
0.0,3.0,0.0,0.0,0.002395833333333333
0.0,3.0,0.0,0.0,0.002395833333333333
0.0,3.0,0.0,0.0,0.002395833333333333
0.0,0.0,0.0,0.0,1.924694022748375
0.0,0.0,0.0,0.0,1.924694022748375
0.0,2.78,0.0,0.0,0.002395833333333333
0.0,2.78,0.0,0.0,0.002395833333333333
0.0,13.89,0.0,0.0,0.08480833333333333
0.0,13.89,0.0,0.0,0.08480833333333333
0.0,0.0,0.0,0.0,1.924694022748375
0.0,0.0,0.0,0.0,1.924694022748375
2321.67,0.0,67.11,84.89,57.39806515801409
2321.67,0.0,67.11,84.89,57.39806515801409
2321.67,0.0,67.11,84.89,57.39806515801409
2321.67,0.0,67.11,84.89,57.39806515801409
2321.68,0.0,67.11,84.89,57.39806515801409
2321.68,0.0,67.11,84.89,57.39806515801409
2321.67,0.0,67.11,84.89,57.39806515801409
2321.67,0.0,67.11,84.89,57.39806515801409
2321.67,0.0,67.11,84.89,57.39806515801409
2321.67,0.0,67.11,84.89,57.39806515801409
1671.11,0.0,67.11,60.75,58.925381154517574
1671.11,0.0,67.11,60.75,58.925381154517574
1671.53,0.0,66.76,60.76,56.48680788233651
1671.53,0.0,66.76,60.76,56.48680788233651
9408.13,10.01,77.95,225.29,212.58579361625425
9408.13,10.01,77.95,225.29,212.58579361625425
1999.77,0.62,70.81,67.55,61.124011538461524
1999.77,0.62,70.81,67.55,61.124011538461524
0.0,13.44,73.82,0.0,9.830132088744591
0.0,13.44,73.82,0.0,9.830132088744591
1671.11,0.0,67.11,60.75,58.925381154517574
1671.11,0.0,67.11,60.75,58.925381154517574
4233.96,3.53,73.99,115.04,107.18639443277311
4233.96,3.53,73.99,115.04,107.18639443277311
1671.11,0.0,67.11,60.75,58.925381154517574
1671.11,0.0,67.11,60.75,58.925381154517574
0.0,9.27,66.25,0.0,2.0601764705882357
0.0,9.27,66.25,0.0,2.0601764705882357
1671.11,0.0,67.11,60.75,58.925381154517574
1671.11,0.0,67.11,60.75,58.925381154517574
837.22,0.0,55.94,1.2,2.35284412437439
837.22,0.0,55.94,1.2,2.35284412437439
770.34,2.02,56.93,1.05,0.9263642857142859
770.34,2.02,56.93,1.05,0.9263642857142859
837.22,0.0,55.94,1.2,2.35284412437439
837.22,0.0,55.94,1.2,2.35284412437439
837.22,0.0,55.94,1.2,2.35284412437439
837.22,0.0,55.94,1.2,2.35284412437439
837.22,0.0,55.94,1.2,2.35284412437439
837.22,0.0,55.94,1.2,2.35284412437439
837.22,0.0,55.94,1.2,2.35284412437439
837.22,0.0,55.94,1.2,2.35284412437439
837.22,0.0,55.94,1.2,2.35284412437439
837.22,0.0,55.94,1.2,2.35284412437439
1121.68,3.34,63.53,1.53,2.2690718725398416
1121.68,3.34,63.53,1.53,2.2690718725398416
0.0,2.95,45.63,0.0,0.002395833333333333
0.0,2.95,45.63,0.0,0.002395833333333333
837.22,0.0,55.94,1.2,2.35284412437439
837.22,0.0,55.94,1.2,2.35284412437439
0.0,12.21,61.42,0.0,8.666666666666666E-4
0.0,12.21,61.42,0.0,8.666666666666666E-4
837.22,0.0,55.94,1.2,2.35284412437439
837.22,0.0,55.94,1.2,2.35284412437439
1097.34,11.65,64.16,1.28,1.8061382022246497
1097.34,11.65,64.16,1.28,1.8061382022246497
0.0,6.16,55.45,0.0,0.048129629629629626
0.0,6.16,55.45,0.0,0.048129629629629626
1072.11,8.18,62.58,1.33,1.6266160732714146
1072.11,8.18,62.58,1.33,1.6266160732714146
0.0,19.44,0.0,0.0,0.08480833333333333
0.0,19.44,0.0,0.0,0.08480833333333333
0.0,0.0,0.0,0.0,1.924694022748375
0.0,0.0,0.0,0.0,1.924694022748375
0.0,24.0,0.0,0.0,0.08480833333333333
0.0,24.0,0.0,0.0,0.08480833333333333
0.0,0.0,0.0,0.0,1.924694022748375
0.0,0.0,0.0,0.0,1.924694022748375
0.0,0.0,0.0,0.0,1.924694022748375
0.0,0.0,0.0,0.0,1.924694022748375
2841.67,0.0,67.11,119.06,61.40914849134744
2841.67,0.0,67.11,119.06,61.40914849134744
2245.15,13.92,68.44,2.92,2.999500701871658
2245.15,13.92,68.44,2.92,2.999500701871658
0.0,7.71,57.8,0.0,0.0603
0.0,7.71,57.8,0.0,0.0603
2012.99,8.95,67.8,2.7,6.741581852665304
2012.99,8.95,67.8,2.7,6.741581852665304
837.22,0.0,55.94,1.2,2.35284412437439
837.22,0.0,55.94,1.2,2.35284412437439
852.74,1.87,59.06,1.18,1.1344755411255414
852.74,1.87,59.06,1.18,1.1344755411255414
1569.55,4.42,68.08,2.17,6.493883123249366
1569.55,4.42,68.08,2.17,6.493883123249366
837.22,0.0,55.94,1.2,2.35284412437439
837.22,0.0,55.94,1.2,2.35284412437439
837.22,0.0,55.94,1.2,2.35284412437439
837.22,0.0,55.94,1.2,2.35284412437439
867.36,6.37,60.6,1.08,1.0143023290062765
867.36,6.37,60.6,1.08,1.0143023290062765
828.98,0.33,56.89,1.18,1.087333923824713
828.98,0.33,56.89,1.18,1.087333923824713
837.22,0.0,55.94,1.2,2.35284412437439
