5071.08,2723.59,0
3704.89,1887.79,1
3704.89,1887.79,1
1564.17,1367.72,1
1564.17,1367.72,1
5358.0,831.77,2
5358.0,831.77,2
2065.1,2012.93,3
2065.1,2012.93,3
4594.04,1154.3,2
4594.04,1154.3,2
1010.84,2357.74,3
1010.84,2357.74,3
5416.65,846.39,2
5416.65,846.39,2
2627.4,1509.05,1
2627.4,1509.05,1
6054.94,1485.79,2
6054.94,1485.79,2
6062.46,3041.87,4
6062.46,3041.87,4
3432.48,912.13,1
3432.48,912.13,1
4413.64,2675.91,0
4413.64,2675.91,0
5673.82,657.29,2
5673.82,657.29,2
1351.47,2134.86,3
1351.47,2134.86,3
1515.32,1455.16,3
1515.32,1455.16,3
1604.53,1226.89,1
1604.53,1226.89,1
1299.54,2273.52,3
1299.54,2273.52,3
6164.1,3089.73,4
6164.1,3089.73,4
4581.64,2931.53,0
4581.64,2931.53,0
4651.77,1916.21,0
4651.77,1916.21,0
6921.26,1279.83,2
6921.26,1279.83,2
5004.45,2707.56,0
5004.45,2707.56,0
1166.04,617.12,1
1166.04,617.12,1
5015.3,2705.68,0
5015.3,2705.68,0
1499.07,3139.41,3
1499.07,3139.41,3
6109.06,3088.28,4
6109.06,3088.28,4
5946.69,1033.54,2
5946.69,1033.54,2
5374.4,2344.84,4
5374.4,2344.84,4
3725.34,1249.77,1
3725.34,1249.77,1
6775.6,1835.38,4
6775.6,1835.38,4
4386.44,2867.82,0
4386.44,2867.82,0
4567.27,2293.48,0
4567.27,2293.48,0
5159.4,1612.22,2
5159.4,1612.22,2
4336.86,2526.77,0
4336.86,2526.77,0
5423.42,2298.12,4
5423.42,2298.12,4
3631.72,1817.15,1
3631.72,1817.15,1
5091.39,877.09,2
5091.39,877.09,2
4149.93,3137.13,0
4149.93,3137.13,0
5252.08,1743.14,2
5252.08,1743.14,2
3144.23,826.82,1
3144.23,826.82,1
4172.61,2721.73,0
4172.61,2721.73,0
2603.36,2495.24,3
2603.36,2495.24,3
4484.69,2753.02,0
4484.69,2753.02,0
3978.89,2852.48,0
3978.89,2852.48,0
3612.07,1232.93,1
3612.07,1232.93,1
4327.16,2642.37,0
4327.16,2642.37,0
5256.72,1643.25,2
5256.72,1643.25,2
4189.84,2227.96,0
4189.84,2227.96,0
4406.82,2663.12,0
4406.82,2663.12,0
4791.46,3473.1,0
4791.46,3473.1,0
4219.32,2378.5,0
4219.32,2378.5,0
3912.31,2052.7,0
3912.31,2052.7,0
4993.72,2827.41,0
4993.72,2827.41,0
3144.45,2635.87,3
3144.45,2635.87,3
2479.75,2059.8,3
2479.75,2059.8,3
4510.54,1567.4,0
4510.54,1567.4,0
4673.45,2446.84,0
4673.45,2446.84,0
2181.27,740.57,1
2181.27,740.57,1
4489.97,1313.03,2
4489.97,1313.03,2
3353.16,1927.61,1
3353.16,1927.61,1
1119.07,2437.73,3
1119.07,2437.73,3
3693.33,1909.91,0
3693.33,1909.91,0
6289.52,2366.52,4
6289.52,2366.52,4
5342.17,3260.55,4
5342.17,3260.55,4
6540.35,1353.66,2
6540.35,1353.66,2
5411.47,3173.23,4
5411.47,3173.23,4
3378.49,1648.85,1
3378.49,1648.85,1
3765.13,2439.07,0
3765.13,2439.07,0
3932.8,772.43,1
3932.8,772.43,1
6797.15,1846.01,4
6797.15,1846.01,4
2442.97,2550.38,3
2442.97,2550.38,3
4385.81,2611.96,0
4385.81,2611.96,0
3827.73,979.56,1
3827.73,979.56,1
4481.08,2015.74,0
4481.08,2015.74,0
1904.11,2908.96,3
1904.11,2908.96,3
2823.55,800.26,1
2823.55,800.26,1
4667.25,2439.48,0
4667.25,2439.48,0
1556.84,2751.68,3
1556.84,2751.68,3
3478.3,2746.65,0
3478.3,2746.65,0
1117.0,2535.37,3
1117.0,2535.37,3
1564.23,2762.81,3
1564.23,2762.81,3
3870.13,2019.3,0
3870.13,2019.3,0
1188.6,2994.34,3
1188.6,2994.34,3
3385.77,1393.99,1
3385.77,1393.99,1
2682.05,2620.8,3
2682.05,2620.8,3
6396.96,1246.25,2
6396.96,1246.25,2
1062.74,626.18,1
1062.74,626.18,1
5441.93,3149.76,4
5441.93,3149.76,4
6549.34,1488.56,2
6549.34,1488.56,2
1988.44,2276.17,3
1988.44,2276.17,3
4500.22,2470.33,0
4500.22,2470.33,0
4347.82,2627.22,0
4347.82,2627.22,0
3277.18,2893.02,3
3277.18,2893.02,3
6863.09,2278.65,4
6863.09,2278.65,4
6300.88,1080.53,2
6300.88,1080.53,2
5182.98,3087.28,0
5182.98,3087.28,0
2443.81,1495.48,1
2443.81,1495.48,1
3895.99,938.63,1
3895.99,938.63,1
2682.45,2458.15,3
2682.45,2458.15,3
4454.0,2030.02,0
4454.0,2030.02,0
3362.76,2993.86,3
3362.76,2993.86,3
2257.45,752.2,1
2257.45,752.2,1
4383.78,1826.28,0
4383.78,1826.28,0
5546.32,1566.18,2
5546.32,1566.18,2
4364.65,2088.39,0
4364.65,2088.39,0
3616.72,1227.04,1
3616.72,1227.04,1
4833.71,2746.94,0
4833.71,2746.94,0
4362.17,2579.93,0
4362.17,2579.93,0
4476.82,2774.99,0
4476.82,2774.99,0
4348.41,2556.44,0
4348.41,2556.44,0
4333.69,2536.86,0
4333.69,2536.86,0
4290.11,2477.68,0
4290.11,2477.68,0
4101.45,2241.22,0
4101.45,2241.22,0
4275.88,2457.74,0
4275.88,2457.74,0
3532.18,2123.97,0
3532.18,2123.97,0
4269.62,2030.12,0
4269.62,2030.12,0
3945.5,2060.91,0
3945.5,2060.91,0
4976.28,2690.07,0
4976.28,2690.07,0
4772.53,2774.15,0
4772.53,2774.15,0
4527.56,2840.6,0
4527.56,2840.6,0
4633.37,2761.49,0
4633.37,2761.49,0
3788.9,1023.99,1
3788.9,1023.99,1
3741.83,1077.45,1
3741.83,1077.45,1
3537.47,2422.84,0
3537.47,2422.84,0
3731.27,1694.24,1
3731.27,1694.24,1
5117.02,2727.88,0
5117.02,2727.88,0
3543.12,2559.5,0
3543.12,2559.5,0
3552.43,2475.12,0
3552.43,2475.12,0
1989.8,2174.83,3
1989.8,2174.83,3
5366.9,783.81,2
5366.9,783.81,2
3608.43,1805.66,1
3608.43,1805.66,1
3596.49,707.35,1
3596.49,707.35,1
4391.33,1991.14,0
4391.33,1991.14,0
1585.45,1630.6,3
1585.45,1630.6,3
1388.72,1812.61,3
1388.72,1812.61,3
3873.83,3000.32,0
3873.83,3000.32,0
6572.49,2411.98,4
6572.49,2411.98,4
4920.98,2730.17,0
4920.98,2730.17,0
1396.52,872.59,1
1396.52,872.59,1
1565.07,2751.89,3
1565.07,2751.89,3
2483.4,2047.15,3
2483.4,2047.15,3
2433.84,2584.44,3
2433.84,2584.44,3
6088.51,3148.0,4
6088.51,3148.0,4
2871.97,805.94,1
2871.97,805.94,1
7035.08,1042.41,2
7035.08,1042.41,2
3412.93,2828.09,3
3412.93,2828.09,3
2648.41,775.99,1
2648.41,775.99,1
6330.52,1015.82,2
6330.52,1015.82,2
2675.41,2464.6,3
2675.41,2464.6,3
4758.26,2326.0,0
4758.26,2326.0,0
4354.17,2915.68,0
4354.17,2915.68,0
3700.54,1125.03,1
3700.54,1125.03,1
3664.07,1165.65,1
3664.07,1165.65,1
4424.12,2082.25,0
4424.12,2082.25,0
4615.22,2397.14,0
4615.22,2397.14,0
3664.49,1143.1,1
3664.49,1143.1,1
4307.14,2485.78,0
4307.14,2485.78,0
4603.17,2405.24,0
4603.17,2405.24,0
3426.86,2831.76,3
3426.86,2831.76,3
3448.33,2923.55,3
3448.33,2923.55,3
3307.35,841.69,1
3307.35,841.69,1
4430.49,2098.03,0
4430.49,2098.03,0
3290.27,2825.37,3
3290.27,2825.37,3
2300.24,1689.0,1
2300.24,1689.0,1
2636.88,1741.76,1
2636.88,1741.76,1
4928.12,2221.91,0
4928.12,2221.91,0
5878.45,1807.03,2
5878.45,1807.03,2
4904.6,2209.82,0
4904.6,2209.82,0
2398.95,1526.25,1
2398.95,1526.25,1
6507.93,2449.15,4
6507.93,2449.15,4
3805.17,1672.03,1
3805.17,1672.03,1
5273.1,2451.06,4
5273.1,2451.06,4
2852.8,820.24,1
2852.8,820.24,1
1584.29,2771.6,3
1584.29,2771.6,3
4367.61,1945.35,0
4367.61,1945.35,0
4413.41,1783.08,0
4413.41,1783.08,0
2369.31,767.0,1
2369.31,767.0,1
6562.15,2492.49,4
6562.15,2492.49,4
4660.2,2392.79,0
4660.2,2392.79,0
4953.38,2204.72,0
4953.38,2204.72,0
2407.89,3135.03,3
2407.89,3135.03,3
4316.03,2497.24,0
4316.03,2497.24,0
6780.93,1821.7,4
6780.93,1821.7,4
3564.83,1798.26,1
3564.83,1798.26,1
4323.19,2449.65,0
4323.19,2449.65,0
3677.1,1763.94,1
3677.1,1763.94,1
6014.56,2226.16,4
6014.56,2226.16,4
4495.51,3236.56,0
4495.51,3236.56,0
3418.72,2239.36,3
3418.72,2239.36,3
5498.55,1469.33,2
5498.55,1469.33,2
4599.88,2963.49,0
4599.88,2963.49,0
4373.88,2581.14,0
4373.88,2581.14,0
2908.55,2794.85,3
2908.55,2794.85,3
6091.15,672.56,2
6091.15,672.56,2
6493.23,2100.84,4
6493.23,2100.84,4
1725.44,1606.23,3
1725.44,1606.23,3
2460.91,773.91,1
2460.91,773.91,1
3374.93,610.29,1
3374.93,610.29,1
4920.75,1674.36,2
4920.75,1674.36,2
3132.28,821.9,1
3132.28,821.9,1
1859.1,2864.3,3
1859.1,2864.3,3
5552.74,3317.2,4
5552.74,3317.2,4
4107.33,2228.21,0
4107.33,2228.21,0
5572.58,1543.27,2
5572.58,1543.27,2
2946.6,1961.81,1
2946.6,1961.81,1
5724.14,700.28,2
5724.14,700.28,2
4529.37,2001.22,0
4529.37,2001.22,0
6982.09,1290.24,2
6982.09,1290.24,2
1631.26,1083.26,1
1631.26,1083.26,1
1718.46,2205.12,3
1718.46,2205.12,3
975.88,2316.85,3
975.88,2316.85,3
2184.35,3042.1,3
2184.35,3042.1,3
2459.42,2392.83,3
2459.42,2392.83,3
6171.66,2417.5,4
6171.66,2417.5,4
7269.1,1783.66,4
7269.1,1783.66,4
7579.1,729.55,2
7579.1,729.55,2
4318.96,2517.28,0
4318.96,2517.28,0
2442.52,2569.36,3
2442.52,2569.36,3
2570.22,1713.43,1
2570.22,1713.43,1
3783.93,1029.61,1
3783.93,1029.61,1
4663.39,2767.52,0
4663.39,2767.52,0
3447.15,2819.1,3
3447.15,2819.1,3
2452.37,2304.79,3
2452.37,2304.79,3
3817.91,990.9,1
3817.91,990.9,1
3651.95,1182.59,1
3651.95,1182.59,1
3021.21,2311.27,3
3021.21,2311.27,3
4972.24,2701.36,0
4972.24,2701.36,0
2955.52,2344.52,3
2955.52,2344.52,3
5958.48,2788.42,4
5958.48,2788.42,4
6951.28,1867.69,4
6951.28,1867.69,4
4116.06,1356.18,1
4116.06,1356.18,1
5109.98,900.36,2
5109.98,900.36,2
1686.19,2113.38,3
1686.19,2113.38,3
1986.56,2957.48,3
1986.56,2957.48,3
2590.08,2501.05,3
2590.08,2501.05,3
2295.4,3142.24,3
2295.4,3142.24,3
4003.18,2755.39,0
4003.18,2755.39,0
4728.67,2773.67,0
4728.67,2773.67,0
5029.53,2707.13,0
5029.53,2707.13,0
3701.73,1216.19,1
3701.73,1216.19,1
4003.61,2678.64,0
4003.61,2678.64,0
6056.66,1576.54,2
6056.66,1576.54,2
7206.24,2722.85,4
7206.24,2722.85,4
2498.55,1070.65,1
2498.55,1070.65,1
3917.2,1598.9,1
3917.2,1598.9,1
6612.96,2235.68,4
6612.96,2235.68,4
6739.72,1788.62,4
6739.72,1788.62,4
3433.41,2857.45,3
3433.41,2857.45,3
2451.89,2312.27,3
2451.89,2312.27,3
4637.89,2344.1,0
4637.89,2344.1,0
3803.48,1007.5,1
3803.48,1007.5,1
6681.66,1744.84,4
6681.66,1744.84,4
2456.27,2426.37,3
2456.27,2426.37,3
5333.96,2238.48,4
5333.96,2238.48,4
4907.46,2962.58,0
4907.46,2962.58,0
3133.44,1358.3,1
3133.44,1358.3,1
7007.95,1906.83,4
7007.95,1906.83,4
3788.97,1626.51,1
3788.97,1626.51,1
3472.38,2924.9,0
3472.38,2924.9,0
2449.79,2343.79,3
2449.79,2343.79,3
6083.84,3058.32,4
6083.84,3058.32,4
4904.27,1068.08,2
4904.27,1068.08,2
1271.72,2632.82,3
1271.72,2632.82,3
4144.59,1767.24,0
4144.59,1767.24,0
4802.09,2762.98,0
4802.09,2762.98,0
6038.45,3017.51,4
6038.45,3017.51,4
4745.13,3295.44,0
4745.13,3295.44,0
4782.69,2766.92,0
4782.69,2766.92,0
4459.25,2726.0,0
4459.25,2726.0,0
4155.64,1775.53,0
4155.64,1775.53,0
6008.51,3465.67,4
6008.51,3465.67,4
5098.66,870.63,2
5098.66,870.63,2
6239.13,2972.65,4
6239.13,2972.65,4
4910.59,2228.15,0
4910.59,2228.15,0
1173.14,614.71,1
1173.14,614.71,1
3667.89,1183.36,1
3667.89,1183.36,1
3573.96,1280.44,1
3573.96,1280.44,1
4821.01,2283.74,0
4821.01,2283.74,0
2009.65,1179.75,1
2009.65,1179.75,1
4003.44,2900.76,0
4003.44,2900.76,0
3822.77,985.19,1
3822.77,985.19,1
3981.04,2863.82,0
3981.04,2863.82,0
3954.71,2085.28,0
3954.71,2085.28,0
3993.43,2881.1,0
3993.43,2881.1,0
5235.8,2135.42,2
5235.8,2135.42,2
4012.08,2709.88,0
4012.08,2709.88,0
6572.82,2507.3,4
6572.82,2507.3,4
2550.96,1222.26,1
2550.96,1222.26,1
3790.24,892.27,1
3790.24,892.27,1
2672.31,1545.33,1
2672.31,1545.33,1
4057.29,1686.65,0
4057.29,1686.65,0
3247.35,631.11,1
3247.35,631.11,1
4841.07,2048.08,0
4841.07,2048.08,0
2728.09,2980.41,3
2728.09,2980.41,3
4177.03,2324.35,0
4177.03,2324.35,0
3376.11,2900.52,3
3376.11,2900.52,3
3889.31,2505.62,0
3889.31,2505.62,0
6463.6,2428.98,4
6463.6,2428.98,4
3409.53,2919.64,3
3409.53,2919.64,3
4405.0,2566.66,0
4405.0,2566.66,0
5348.96,2145.33,4
5348.96,2145.33,4
3509.29,2115.23,0
3509.29,2115.23,0
4043.07,1949.91,0
4043.07,1949.91,0
4385.51,2581.5,0
4385.51,2581.5,0
1247.99,653.34,1
1247.99,653.34,1
5970.56,1091.65,2
5970.56,1091.65,2
5977.12,1169.78,2
5977.12,1169.78,2
6224.66,1413.07,2
6224.66,1413.07,2
4317.2,2134.57,0
4317.2,2134.57,0
5247.29,1655.4,2
5247.29,1655.4,2
6938.71,2092.51,4
6938.71,2092.51,4
4600.62,2403.09,0
4600.62,2403.09,0
2587.78,753.2,1
2587.78,753.2,1
5373.39,3202.57,4
5373.39,3202.57,4
1884.46,2515.59,3
1884.46,2515.59,3
4201.16,2218.88,0
4201.16,2218.88,0
6109.61,2935.95,4
6109.61,2935.95,4
6068.0,2893.42,4
6068.0,2893.42,4
1932.38,1292.8,1
1932.38,1292.8,1
5953.23,1046.53,2
5953.23,1046.53,2
4525.34,1319.68,2
4525.34,1319.68,2
3383.25,1396.16,1
3383.25,1396.16,1
1729.73,1500.02,3
1729.73,1500.02,3
2035.24,879.92,1
2035.24,879.92,1
2666.01,2465.11,3
2666.01,2465.11,3
2465.49,2276.92,3
2465.49,2276.92,3
3789.85,1657.03,1
3789.85,1657.03,1
3522.7,2814.05,0
3522.7,2814.05,0
1855.62,3223.13,3
1855.62,3223.13,3
5965.4,1086.24,2
5965.4,1086.24,2
2282.5,3086.93,3
2282.5,3086.93,3
4900.82,1055.06,2
4900.82,1055.06,2
5317.45,1909.69,2
5317.45,1909.69,2
1860.15,2880.84,3
1860.15,2880.84,3
7161.26,2736.64,4
7161.26,2736.64,4
4864.01,2032.28,0
4864.01,2032.28,0
6036.87,2252.86,4
6036.87,2252.86,4
4387.88,2584.68,0
4387.88,2584.68,0
2458.17,1495.11,1
2458.17,1495.11,1
6840.56,1827.78,4
6840.56,1827.78,4
5264.44,3191.69,4
5264.44,3191.69,4
2402.62,3121.17,3
2402.62,3121.17,3
6084.41,3147.25,4
6084.41,3147.25,4
6406.06,2038.04,4
6406.06,2038.04,4
2834.75,596.82,1
2834.75,596.82,1
1397.85,3482.41,3
1397.85,3482.41,3
2183.2,916.66,1
2183.2,916.66,1
6074.66,1306.84,2
6074.66,1306.84,2
5057.64,1325.54,2
5057.64,1325.54,2
3646.66,1799.49,1
3646.66,1799.49,1
3751.67,1663.97,1
3751.67,1663.97,1
3164.82,2641.37,3
3164.82,2641.37,3
3600.57,1803.36,1
3600.57,1803.36,1
3684.67,594.8,1
3684.67,594.8,1
3416.42,2950.75,3
3416.42,2950.75,3
4404.73,2646.05,0
4404.73,2646.05,0
4416.59,2667.49,0
4416.59,2667.49,0
4428.28,2689.02,0
4428.28,2689.02,0
4451.9,2731.95,0
4451.9,2731.95,0
4711.13,3241.11,0
4711.13,3241.11,0
5521.63,2143.6,4
5521.63,2143.6,4
3538.39,1950.32,1
3538.39,1950.32,1
4803.71,2758.95,0
4803.71,2758.95,0
2789.12,1529.72,1
2789.12,1529.72,1
3854.87,947.85,1
3854.87,947.85,1
4913.75,1778.61,2
4913.75,1778.61,2
6946.7,1249.32,2
6946.7,1249.32,2
6373.61,2149.81,4
6373.61,2149.81,4
2182.04,743.94,1
2182.04,743.94,1
5537.64,1678.21,2
5537.64,1678.21,2
4168.12,3048.6,0
4168.12,3048.6,0
3400.88,881.29,1
3400.88,881.29,1
4294.33,2152.91,0
4294.33,2152.91,0
3948.63,2081.0,0
3948.63,2081.0,0
59.39,1305.48,3
59.39,1305.48,3
2662.13,1551.04,1
2662.13,1551.04,1
4397.19,1807.12,0
4397.19,1807.12,0
5639.56,517.36,2
5639.56,517.36,2
5912.14,1147.05,2
5912.14,1147.05,2
5185.46,2136.86,0
5185.46,2136.86,0
5614.72,1531.86,2
5614.72,1531.86,2
4210.35,1812.47,0
4210.35,1812.47,0
4375.44,1838.17,0
4375.44,1838.17,0
4429.21,2799.38,0
4429.21,2799.38,0
4310.39,2484.74,0
4310.39,2484.74,0
4383.92,2404.09,0
4383.92,2404.09,0
3877.23,1561.23,1
3877.23,1561.23,1
5878.46,1172.39,2
5878.46,1172.39,2
4599.82,1928.08,0
4599.82,1928.08,0
6985.52,1881.41,4
6985.52,1881.41,4
4194.47,2341.49,0
4194.47,2341.49,0
4002.81,2726.47,0
4002.81,2726.47,0
3923.65,2061.73,0
3923.65,2061.73,0
1898.51,1648.14,3
1898.51,1648.14,3
4020.94,2143.05,0
4020.94,2143.05,0
931.43,1377.59,3
931.43,1377.59,3
4227.82,2197.63,0
4227.82,2197.63,0
3996.63,2119.38,0
3996.63,2119.38,0
6010.58,1067.19,2
6010.58,1067.19,2
6151.81,3147.28,4
6151.81,3147.28,4
6592.06,2832.68,4
6592.06,2832.68,4
4276.26,2444.49,0
4276.26,2444.49,0
2378.54,2265.11,3
2378.54,2265.11,3
4411.8,2830.68,0
4411.8,2830.68,0
2134.78,3017.28,3
2134.78,3017.28,3
2241.81,2232.21,3
2241.81,2232.21,3
4347.9,2610.55,0
4347.9,2610.55,0
4108.6,2743.26,0
4108.6,2743.26,0
2368.7,3117.06,3
2368.7,3117.06,3
7082.95,2699.15,4
7082.95,2699.15,4
7160.92,2720.01,4
7160.92,2720.01,4
7156.5,1246.98,2
7156.5,1246.98,2
3857.3,2013.34,0
3857.3,2013.34,0
4422.46,2375.18,0
4422.46,2375.18,0
3501.74,706.14,1
3501.74,706.14,1
3933.15,2800.01,0
3933.15,2800.01,0
3549.08,2525.83,0
3549.08,2525.83,0
4141.61,3062.95,0
4141.61,3062.95,0
4333.65,2637.12,0
4333.65,2637.12,0
5212.59,1583.06,2
5212.59,1583.06,2
2877.93,1104.84,1
2877.93,1104.84,1
4274.77,1888.76,0
4274.77,1888.76,0
5660.28,1523.05,2
5660.28,1523.05,2
2218.32,752.71,1
2218.32,752.71,1
7139.17,2973.87,4
7139.17,2973.87,4
5968.61,1103.91,2
5968.61,1103.91,2
2582.69,2504.28,3
2582.69,2504.28,3
2459.69,2561.5,3
2459.69,2561.5,3
4695.31,1893.28,0
4695.31,1893.28,0
4989.76,2704.53,0
4989.76,2704.53,0
4344.07,2530.86,0
4344.07,2530.86,0
5067.51,2643.48,0
5067.51,2643.48,0
3594.62,1857.69,1
3594.62,1857.69,1
6151.53,2403.88,4
6151.53,2403.88,4
4163.48,1940.22,0
4163.48,1940.22,0
6080.71,2265.9,4
6080.71,2265.9,4
6340.9,2399.86,4
6340.9,2399.86,4
6738.94,2558.87,4
6738.94,2558.87,4
4115.54,1899.74,0
4115.54,1899.74,0
2735.58,3176.6,3
2735.58,3176.6,3
4452.25,2533.55,0
4452.25,2533.55,0
5506.68,2151.4,4
5506.68,2151.4,4
4191.1,3388.4,0
4191.1,3388.4,0
4121.52,1562.23,0
4121.52,1562.23,0
4376.39,1956.99,0
4376.39,1956.99,0
4009.61,1668.35,0
4009.61,1668.35,0
4858.02,2732.63,0
4858.02,2732.63,0
4377.49,1970.79,0
4377.49,1970.79,0
4450.18,2747.76,0
4450.18,2747.76,0
5958.22,1113.14,2
5958.22,1113.14,2
3551.5,633.54,1
3551.5,633.54,1
4129.9,2755.96,0
4129.9,2755.96,0
3506.88,2685.7,0
3506.88,2685.7,0
4794.45,865.36,2
4794.45,865.36,2
3199.12,3230.62,3
3199.12,3230.62,3
2716.65,2338.53,3
2716.65,2338.53,3
6099.67,3138.75,4
6099.67,3138.75,4
1340.95,752.4,1
1340.95,752.4,1
3182.47,2633.54,3
3182.47,2633.54,3
4078.31,1650.36,0
4078.31,1650.36,0
3924.03,2803.04,0
3924.03,2803.04,0
5966.28,2224.44,4
5966.28,2224.44,4
1875.72,2029.75,3
1875.72,2029.75,3
5262.54,2467.54,4
5262.54,2467.54,4
4005.14,2127.46,0
4005.14,2127.46,0
4481.41,2791.71,0
4481.41,2791.71,0
3686.49,1753.83,1
3686.49,1753.83,1
6593.64,1581.61,2
6593.64,1581.61,2
4158.71,1744.43,0
4158.71,1744.43,0
4586.13,2310.05,0
4586.13,2310.05,0
6422.86,3093.43,4
6422.86,3093.43,4
3624.78,1105.49,1
3624.78,1105.49,1
2139.64,3070.69,3
2139.64,3070.69,3
2329.41,3106.42,3
2329.41,3106.42,3
4271.63,2673.86,0
4271.63,2673.86,0
2456.93,2658.49,3
2456.93,2658.49,3
2359.72,3511.65,3
2359.72,3511.65,3
3905.71,1590.01,1
3905.71,1590.01,1
2012.72,1319.74,1
2012.72,1319.74,1
3594.84,1806.94,1
3594.84,1806.94,1
1892.22,1280.98,1
1892.22,1280.98,1
5028.65,1275.51,2
5028.65,1275.51,2
2529.76,1491.12,1
2529.76,1491.12,1
2600.37,3153.26,3
2600.37,3153.26,3
4926.74,2720.05,0
4926.74,2720.05,0
4166.81,3045.61,0
4166.81,3045.61,0
5440.23,3151.07,4
5440.23,3151.07,4
4792.12,867.94,2
4792.12,867.94,2
2298.55,1712.15,1
2298.55,1712.15,1
3907.35,1458.5,1
3907.35,1458.5,1
1719.88,1038.7,1
1719.88,1038.7,1
6636.68,1352.17,2
6636.68,1352.17,2
3500.76,2698.85,0
3500.76,2698.85,0
6565.74,2445.79,4
6565.74,2445.79,4
2886.97,825.9,1
2886.97,825.9,1
6187.42,3187.76,4
6187.42,3187.76,4
1969.59,1517.2,1
1969.59,1517.2,1
6072.94,1465.34,2
6072.94,1465.34,2
1906.7,2248.15,3
1906.7,2248.15,3
3877.09,2302.82,0
3877.09,2302.82,0
5097.98,1342.04,2
5097.98,1342.04,2
5026.97,1218.62,2
5026.97,1218.62,2
3600.63,2175.61,0
3600.63,2175.61,0
1389.07,2442.33,3
1389.07,2442.33,3
4751.64,1064.38,2
